Name, TotalOccurances, AlwaysUsed 
com.floreantpos.model.base.BaseRestaurant : setName,3,TRUE
com.floreantpos.model.base.BaseActionHistory : setDescription,3,TRUE
com.floreantpos.model.base.BaseDrawerAssignedHistory : getId,3,TRUE
com.floreantpos.model.TicketItem : getItemCode,3,TRUE
com.floreantpos.demo.KitchenTicketListPanel : addTicket,3,TRUE
com.floreantpos.report.AbstractReportDataSource : setRows,3,TRUE
com.floreantpos.ui.views.order.RootView : setAndShowHomeScreen,3,TRUE
com.floreantpos.swing.NumericKeypad$1 : actionPerformed,3,TRUE
com.floreantpos.model.dao.TicketDAO : adjustInventoryItems,3,TRUE
com.floreantpos.model.base.BaseRestaurant : setZipCode,3,TRUE
com.floreantpos.demo.KitchenDisplayView : updateTicketView,3,TRUE
com.floreantpos.ui.dialog.NumberSelectionDialog2 : getValue,3,TRUE
com.floreantpos.model.base.BaseActionHistory : setId,3,TRUE
com.floreantpos.model.base.BaseUser : getCurrentShift,3,TRUE
com.floreantpos.model.dao.MenuItemDAO : loadInitialized,3,TRUE
com.floreantpos.model.base.BaseKitchenTicketItem : setMenuItemCode,3,TRUE
com.floreantpos.model.base.BaseKitchenTicket : getPrinterGroup,3,TRUE
com.floreantpos.ui.ticket.TicketViewerTable : setTicket,3,TRUE
com.floreantpos.model.base.BaseRestaurant : setUniqueId,3,TRUE
com.floreantpos.model.dao.BaseKitchenTicketDAO : getReferenceClass,3,TRUE
com.floreantpos.ui.ticket.MultiLineTableCellRenderer$MyEditorKit$StyledViewFactory : create,3,TRUE
com.floreantpos.ui.views.CookingInstructionSelectionView$2 : keyTyped,3,TRUE
com.floreantpos.model.dao.TicketDAO : adjustStockAmount,3,TRUE
com.floreantpos.model.base.BaseKitchenTicketItem : setUnitName,3,TRUE
com.floreantpos.demo.KitchenDisplayView : getInstance,3,TRUE
com.floreantpos.model.base.BaseRestaurant : setAllowModifierMaxExceed,3,TRUE
com.floreantpos.model.base.BaseRestaurant : setCurrencyName,3,TRUE
com.floreantpos.ui.dialog.PasswordEntryDialog : init,3,TRUE
com.floreantpos.model.dao.BaseActionHistoryDAO : save,3,TRUE
com.floreantpos.model.base.BaseOrderType : isShouldPrintToKitchen,3,TRUE
com.floreantpos.util.NumberUtil : parse,3,TRUE
com.floreantpos.model.dao.BaseRestaurantDAO : getInstance,3,TRUE
com.floreantpos.model.base.BaseKitchenTicketItem : setFractionalUnit,3,TRUE
com.floreantpos.ui.OrderFilterPanel$OrderTypeFilterButton : actionPerformed,3,TRUE
com.floreantpos.model.Ticket : clearDeletedItems,3,TRUE
com.floreantpos.demo.KitchenTicketView$1 : ancestorMoved,3,TRUE
com.floreantpos.model.base.BaseRestaurant : setServiceChargePercentage,3,TRUE
com.floreantpos.model.base.BaseRestaurant : setItemPriceIncludesTax,3,TRUE
com.floreantpos.demo.KitchenDisplayView : addTicket,3,TRUE
com.floreantpos.ui.dialog.PasswordEntryDialog : access$200,3,TRUE
com.floreantpos.model.base.BaseRestaurant : setTelephone,3,TRUE
com.floreantpos.model.base.BaseActionHistory : setActionName,3,TRUE
com.floreantpos.model.KitchenTicket : includeCookintInstructions,3,TRUE
com.floreantpos.model.base.BaseActionHistory : setActionTime,3,TRUE
com.floreantpos.ui.dialog.PasswordEntryDialog : setDialogTitle,3,TRUE
com.floreantpos.ui.dialog.NumberSelectionDialog2 : doOk,3,TRUE
com.floreantpos.config.TerminalConfig : setOrderTypeFilter,3,TRUE
com.floreantpos.model.dao.BaseActionHistoryDAO : getInstance,3,TRUE
com.floreantpos.ui.dialog.PasswordEntryDialog : setTitle,3,TRUE
com.floreantpos.model.base.BaseDeliveryConfiguration : initialize,3,TRUE
com.floreantpos.model.base.BasePosTransaction : getPaymentType,3,TRUE
com.floreantpos.ui.HeaderPanel : stopTimer,3,TRUE
com.floreantpos.model.base.BaseRestaurant : setCapacity,3,TRUE
com.floreantpos.model.base.BaseKitchenTicketItem : setStatus,3,TRUE
com.floreantpos.model.base.BaseRestaurant : setTicketFooterMessage,3,TRUE
com.floreantpos.ui.dialog.NumberSelectionDialog2 : validate,3,TRUE
com.floreantpos.model.dao.BaseRestaurantDAO : getReferenceClass,3,TRUE
com.floreantpos.model.base.BaseKitchenTicketItem : setTicketItemId,3,TRUE
com.floreantpos.ui.ticket.TicketViewerTableModel : getColumnName,3,TRUE
com.floreantpos.model.dao.TicketDAO : getAdjustedMap,3,TRUE
com.floreantpos.ui.dialog.PasswordEntryDialog : createInputPanel,3,TRUE
com.floreantpos.ui.views.order.RootView : showDefaultView,3,TRUE
com.floreantpos.ui.dialog.PasswordEntryDialog : checkLogin,3,TRUE
com.floreantpos.config.TerminalConfig : isEnabledMultiCurrency,3,TRUE
com.floreantpos.model.base.BaseKitchenTicket : getCreateDate,3,TRUE
com.floreantpos.model.base.BaseOrderType : equals,3,TRUE
com.floreantpos.model.base.BaseDataUpdateInfo : initialize,3,TRUE
com.floreantpos.main.Application : setCurrentUser,3,TRUE
com.floreantpos.swing.PosUIManager : getSize_w120_h70,3,TRUE
com.floreantpos.model.base.BaseDrawerAssignedHistory : initialize,3,TRUE
com.floreantpos.ui.dialog.PasswordEntryDialog : isAutoLogOffMode,3,TRUE
com.floreantpos.ui.dialog.NumberSelectionDialog2 : takeIntInput,3,TRUE
com.floreantpos.report.ReportUtil : getReport,3,TRUE
com.floreantpos.model.base.BaseActionHistory : setPerformer,3,TRUE
com.floreantpos.report.ReceiptPrintService : createJasperPrint,3,TRUE
com.floreantpos.actions.HomeScreenViewAction : execute,3,TRUE
com.floreantpos.model.base.BaseRestaurant : initialize,3,TRUE
com.floreantpos.model.dao.ActionHistoryDAO : saveHistory,3,TRUE
com.floreantpos.model.TicketItemCookingInstruction : setTableRowNum,3,TRUE
com.floreantpos.ui.dialog.PasswordEntryDialog : createKeyboardPanel,3,TRUE
com.floreantpos.model.base.BasePosTransaction : getTerminal,3,TRUE
com.floreantpos.main.Application : initializeSystem,3,TRUE
com.floreantpos.model.base.BaseRestaurant : setCurrencySymbol,3,TRUE
com.floreantpos.ui.views.order.RootView : hasView,3,TRUE
com.floreantpos.ui.views.CookingInstructionSelectionView$2 : keyReleased,3,TRUE
com.floreantpos.model.dao.KitchenTicketDAO : findAllOpen,3,TRUE
com.floreantpos.main.Application : getRootView,3,TRUE
com.floreantpos.model.dao.BaseRestaurantDAO : get,3,TRUE
com.floreantpos.ui.views.SwitchboardView : updateView,3,TRUE
com.floreantpos.ui.views.SwitchboardView : rendererOrderPanel,3,TRUE
com.floreantpos.ui.views.order.OrderView : getGroupView,3,TRUE
com.floreantpos.model.dao.UserDAO : findUserBySecretKey,3,TRUE
com.floreantpos.model.PosTransaction : isCard,3,TRUE
com.floreantpos.model.KitchenTicket : includeModifiers,3,TRUE
com.floreantpos.main.Application : isSystemInitialized,3,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : getUser,2,TRUE
com.floreantpos.model.base.BaseMenuModifierGroup : initialize,2,TRUE
com.floreantpos.actions.DrawerAssignmentAction : performAssignment,2,TRUE
com.floreantpos.model.MenuGroup : getTextColor,2,TRUE
com.floreantpos.model.base.BaseKitchenTicket : equals,2,TRUE
com.floreantpos.model.base.BaseUser : getPhoneNo,2,TRUE
com.floreantpos.swing.PaginatedTableModel : setPageSize,2,TRUE
com.floreantpos.model.base.BaseUser : getCostPerHour,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getCardNumber,2,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : getClockInHour,2,TRUE
com.floreantpos.report.TicketPrintProperties : isShowHeader,2,TRUE
com.floreantpos.model.dao.BaseShiftDAO : getReferenceClass,2,TRUE
com.floreantpos.model.base.BasePizzaModifierPrice : initialize,2,TRUE
com.floreantpos.model.dao.MenuCategoryDAO : findAllEnable,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getCardReader,2,TRUE
com.floreantpos.model.base.BaseTicketItemDiscount : getId,2,TRUE
com.floreantpos.model.base.BaseRecepieItem : initialize,2,TRUE
com.floreantpos.model.base.BaseKitchenTicket : getStatus,2,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : setClockOutHour,2,TRUE
com.floreantpos.report.TicketPrintProperties : getReceiptCopyType,2,TRUE
com.floreantpos.model.VirtualPrinter : equals,2,TRUE
com.floreantpos.ui.views.order.OrderController : groupSelected,2,TRUE
com.floreantpos.model.base.BaseOrderType : isPrepaid,2,TRUE
com.floreantpos.main.Application : initCurrentUser,2,TRUE
com.floreantpos.model.base.BaseShift : getEndTime,2,TRUE
com.floreantpos.model.PosTransaction : getTransactionType,2,TRUE
com.floreantpos.model.base.BaseCookingInstruction : initialize,2,TRUE
com.floreantpos.model.base.BasePayoutRecepient : getId,2,TRUE
com.floreantpos.main.Application : formatDate,2,TRUE
com.floreantpos.model.base.BaseInventoryItem : getId,2,TRUE
com.floreantpos.model.base.BasePosTransaction : isAuthorizable,2,TRUE
com.floreantpos.ui.views.order.DefaultOrderServiceExtension : createNewTicket,2,TRUE
com.floreantpos.demo.KitchenTicketListPanel : getCount,2,TRUE
com.floreantpos.model.base.BaseInventoryLocation : getId,2,TRUE
com.floreantpos.model.base.BasePosTransaction : setPaymentType,2,TRUE
com.floreantpos.main.Application : setCurrentShift,2,TRUE
com.floreantpos.swing.ScrollableFlowPanel$ScrollableFlowLayout : moveComponents,2,TRUE
com.floreantpos.ui.views.order.CategoryView : fireCategorySelected,2,TRUE
com.floreantpos.ui.views.order.OrderController : saveOrder,2,TRUE
com.floreantpos.model.dao.BaseGlobalConfigDAO : findAll,2,TRUE
com.floreantpos.report.ReceiptPrintService : printTransaction,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getCustomPaymentName,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getCardType,2,TRUE
com.floreantpos.model.base.BaseInventoryUnit : initialize,2,TRUE
com.floreantpos.model.base.BasePizzaCrust : initialize,2,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : isClockedOut,2,TRUE
com.floreantpos.ui.views.order.OrderView : actionUpdate,2,TRUE
com.floreantpos.model.base.BaseInventoryWarehouse : initialize,2,TRUE
com.floreantpos.model.base.BaseMenuItemModifierGroup : initialize,2,TRUE
com.floreantpos.model.base.BaseCurrency : getId,2,TRUE
com.floreantpos.model.base.BaseEmployeeInOutHistory : initialize,2,TRUE
com.floreantpos.model.Ticket : setCustomer,2,TRUE
com.floreantpos.swing.BeanTableModel : getColumnName,2,TRUE
com.floreantpos.model.dao.BaseUserDAO : getDefaultOrder,2,TRUE
com.floreantpos.model.base.BaseMenuModifier : initialize,2,TRUE
com.floreantpos.model.base.BaseGlobalConfig : initialize,2,TRUE
com.floreantpos.ui.views.order.GroupView : createButtonPanelLayout,2,TRUE
com.floreantpos.model.base.BaseCashDrawer : getId,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getCardARQC,2,TRUE
com.floreantpos.model.base.BaseKitchenTicket : isVoided,2,TRUE
com.floreantpos.model.base.BaseInventoryMetaCode : initialize,2,TRUE
com.floreantpos.ui.views.order.GroupView$GroupButton : updateView,2,TRUE
com.floreantpos.model.base.BaseMenuModifierGroup : getId,2,TRUE
com.floreantpos.config.TerminalConfig : setDefaultView,2,TRUE
com.floreantpos.actions.DrawerAssignmentAction : updateActionText,2,TRUE
com.floreantpos.model.base.BaseInventoryItem : initialize,2,TRUE
com.floreantpos.ui.views.order.RootView : setMaintenanceMode,2,TRUE
com.floreantpos.ui.HeaderPanel$1 : actionPerformed,2,TRUE
com.floreantpos.model.dao.GenericDAO : closeSession,2,TRUE
com.floreantpos.model.dao.BaseCookingInstructionDAO : findAll,2,TRUE
com.floreantpos.model.base.BaseRecepieItem : getId,2,TRUE
com.floreantpos.model.base.BaseVoidReason : getId,2,TRUE
com.floreantpos.ui.views.order.OrderView : resetView,2,TRUE
com.floreantpos.model.base.BasePizzaPrice : getId,2,TRUE
com.floreantpos.extension.OrderServiceFactory : getOrderService,2,TRUE
com.floreantpos.ui.views.CookingInstructionSelectionView : doOk,2,TRUE
com.floreantpos.ui.views.order.TicketView : setAllowToLogOut,2,TRUE
com.floreantpos.model.PaymentStatusFilter : values,2,TRUE
com.floreantpos.model.base.BasePayoutReason : initialize,2,TRUE
com.floreantpos.model.base.BaseTicketDiscount : getId,2,TRUE
com.floreantpos.actions.DrawerAssignmentAction : execute,2,TRUE
com.floreantpos.demo.KitchenTicketView : setColumnWidth,2,TRUE
com.floreantpos.model.PaymentType : values,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getNote,2,TRUE
com.floreantpos.model.dao.GenericDAO : getSession,2,TRUE
com.floreantpos.model.base.BaseRestaurant : getTicketFooterMessage,2,TRUE
com.floreantpos.model.base.BaseTicketItemModifier : getId,2,TRUE
com.floreantpos.config.TerminalConfig : isShowBarcodeOnReceipt,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getCardMerchantGateway,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getCardExtData,2,TRUE
com.floreantpos.model.base.BaseTerminalPrinters : getId,2,TRUE
com.floreantpos.ui.views.order.OrderController : categorySelected,2,TRUE
com.floreantpos.ui.dialog.OkCancelOptionDialog : doCancel,2,TRUE
com.floreantpos.ui.ticket.TicketViewerTable : setColumnWidth,2,TRUE
com.floreantpos.model.dao.BaseCurrencyDAO : findAll,2,TRUE
com.floreantpos.model.base.BaseShopFloorTemplate : initialize,2,TRUE
com.floreantpos.report.TicketPrintProperties : isShowSubtotal,2,TRUE
com.floreantpos.ui.views.LoginView : doLogin,2,TRUE
com.floreantpos.model.base.BaseInventoryVendor : getId,2,TRUE
com.floreantpos.model.base.BaseMenuItemSize : getId,2,TRUE
com.floreantpos.util.POSUtil : checkDrawerAssignment,2,TRUE
com.floreantpos.customer.DefaultCustomerListView : updateButtonStatus,2,TRUE
com.floreantpos.ui.views.order.TicketView : setTicket,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getGlobalId,2,TRUE
com.floreantpos.model.base.BasePayoutReason : getId,2,TRUE
com.floreantpos.model.User : isActive,2,TRUE
com.floreantpos.model.base.BaseCashDrawerResetHistory : initialize,2,TRUE
com.floreantpos.swing.UserListDialog : doOk,2,TRUE
com.floreantpos.model.base.BaseInventoryVendor : initialize,2,TRUE
com.floreantpos.model.base.BaseOrderType : isShowStockCountOnButton,2,TRUE
com.floreantpos.model.dao.MenuItemDAO : findByParent,2,TRUE
com.floreantpos.ui.dialog.POSMessageDialog : showYesNoQuestionDialog,2,TRUE
com.floreantpos.swing.BeanTableModel : addRows,2,TRUE
com.floreantpos.extension.AuthorizeNetGatewayPlugin : requireLicense,2,TRUE
com.floreantpos.ui.views.order.GroupView : fireGroupSelected,2,TRUE
com.floreantpos.ui.views.order.TicketView : isAllowToLogOut,2,TRUE
com.floreantpos.model.base.BaseInventoryUnit : getId,2,TRUE
com.floreantpos.services.TicketService : getTicket,2,TRUE
com.floreantpos.main.Application : doLogin,2,TRUE
com.floreantpos.model.dao.BaseShopTableDAO : getInstance,2,TRUE
com.floreantpos.swing.ScrollableFlowPanel$ScrollableFlowLayout : layoutContainer,2,TRUE
com.floreantpos.main.PosWindow : setVisibleWelcomeHeader,2,TRUE
com.floreantpos.model.base.BaseZipCodeVsDeliveryCharge : initialize,2,TRUE
com.floreantpos.model.base.BaseCustomer : getAutoId,2,TRUE
com.floreantpos.model.base.BaseDeliveryCharge : initialize,2,TRUE
com.floreantpos.model.base.BaseGlobalConfig : getId,2,TRUE
com.floreantpos.model.base.BaseCurrencyBalance : getId,2,TRUE
com.floreantpos.model.base.BaseCookingInstruction : getId,2,TRUE
com.floreantpos.model.dao.OrderTypeDAO : getInt,2,TRUE
com.floreantpos.extension.ExtensionManager : getPlugins,2,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : getClockOutTime,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getTransactionTime,2,TRUE
com.floreantpos.model.base.BaseTableBookingInfo : getId,2,TRUE
com.floreantpos.model.base.BaseKitchenTicketItem : getId,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getCustomPaymentRef,2,TRUE
com.floreantpos.model.base.BasePosTransaction : isCaptured,2,TRUE
com.floreantpos.ui.dialog.POSDialog : openUndecoratedFullScreen,2,TRUE
com.floreantpos.model.base.BaseDeliveryAddress : getId,2,TRUE
com.floreantpos.report.ReceiptPrintService : createPrint,2,TRUE
com.floreantpos.model.base.BaseRestaurant : getUniqueId,2,TRUE
com.floreantpos.model.base.BaseVoidReason : initialize,2,TRUE
com.floreantpos.model.base.BaseDiscount : initialize,2,TRUE
com.floreantpos.model.base.BaseRestaurant : getName,2,TRUE
com.floreantpos.config.TerminalConfig : isGroupKitchenReceiptItems,2,TRUE
com.floreantpos.model.base.BaseShopFloor : initialize,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getCustomPaymentFieldName,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getReason,2,TRUE
com.floreantpos.model.base.BaseZipCodeVsDeliveryCharge : getId,2,TRUE
com.floreantpos.model.base.BasePayoutRecepient : initialize,2,TRUE
com.floreantpos.model.base.BaseModifierMultiplierPrice : getId,2,TRUE
com.floreantpos.demo.KitchenDisplayView : setVisible,2,TRUE
com.floreantpos.model.base.BaseOrderType : isShowPriceOnButton,2,TRUE
com.floreantpos.model.base.BaseDeliveryCharge : getId,2,TRUE
com.floreantpos.model.base.BaseDrawerAssignedHistory : getOperation,2,TRUE
com.floreantpos.model.base.BasePizzaModifierPrice : getId,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getCardAuthCode,2,TRUE
com.floreantpos.demo.KitchenDisplayView : actionPerformed,2,TRUE
com.floreantpos.model.base.BasePackagingUnit : initialize,2,TRUE
com.floreantpos.util.ShiftUtil : getCurrentShift,2,TRUE
com.floreantpos.ui.dialog.OkCancelOptionDialog$2 : actionPerformed,2,TRUE
com.floreantpos.model.base.BaseInventoryMetaCode : getId,2,TRUE
com.floreantpos.model.dao._BaseRootDAO : saveOrUpdate,2,TRUE
com.floreantpos.model.base.BaseInventoryLocation : initialize,2,TRUE
com.floreantpos.model.base.BaseInventoryTransaction : initialize,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getCardHolderName,2,TRUE
com.floreantpos.model.base.BaseDrawerAssignedHistory : getUser,2,TRUE
com.floreantpos.ui.views.order.TicketSelectionDialog : doOk,2,TRUE
com.floreantpos.ui.views.order.TicketView : setCancelable,2,TRUE
com.floreantpos.model.dao.BaseCustomerDAO : getInstance,2,TRUE
com.floreantpos.model.base.BaseMenuItemShift : initialize,2,TRUE
com.floreantpos.ui.views.payment.GroupPaymentView : getTenderedAmount,2,TRUE
com.floreantpos.model.base.BaseRecepie : getId,2,TRUE
com.floreantpos.model.base.BaseShopFloor : getId,2,TRUE
com.floreantpos.model.dao.BaseShiftDAO : getDefaultOrder,2,TRUE
com.floreantpos.util.DrawerUtil : kickDrawer,2,TRUE
com.floreantpos.model.base.BaseInventoryTransaction : getId,2,TRUE
com.floreantpos.swing.BeanTableModel : getRows,2,TRUE
com.floreantpos.model.base.BaseDeliveryInstruction : initialize,2,TRUE
com.floreantpos.ui.views.order.OrderView : setCurrentTicket,2,TRUE
com.floreantpos.model.base.BaseTicketDiscount : initialize,2,TRUE
com.floreantpos.model.base.BaseCustomer : initialize,2,TRUE
com.floreantpos.ui.views.order.GroupView : setMenuCategory,2,TRUE
com.floreantpos.model.PaymentType : getDisplayString,2,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : getClockInTime,2,TRUE
com.floreantpos.model.base.BaseInventoryGroup : getId,2,TRUE
com.floreantpos.model.base.BaseUser : isAvailableForDelivery,2,TRUE
com.floreantpos.model.base.BaseCurrencyBalance : initialize,2,TRUE
com.floreantpos.ui.views.order.GroupView : createItemButton,2,TRUE
com.floreantpos.model.base.BaseDrawerPullReport : getId,2,TRUE
com.floreantpos.model.base.BasePosTransaction : isVoided,2,TRUE
com.floreantpos.model.base.BaseMenuModifier : getId,2,TRUE
com.floreantpos.model.base.BaseUser : getSsn,2,TRUE
com.floreantpos.model.base.BaseDeliveryInstruction : getId,2,TRUE
com.floreantpos.model.base.BasePosTransaction : isDrawerResetted,2,TRUE
com.floreantpos.model.base.BaseGratuity : getId,2,TRUE
com.floreantpos.util.ShiftUtil : findCurrentShift,2,TRUE
com.floreantpos.model.TicketItemCookingInstruction : getNameDisplay,2,TRUE
com.floreantpos.main.Application : shutdownPOS,2,TRUE
com.floreantpos.model.base.BaseTicketItemDiscount : initialize,2,TRUE
com.floreantpos.model.Ticket : addProperty,2,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : setClockOutTime,2,TRUE
com.floreantpos.report.TicketDataSource : setTicket,2,TRUE
com.floreantpos.model.base.BaseShopTableType : getId,2,TRUE
com.floreantpos.model.dao._BaseRootDAO : setSessionFactory,2,TRUE
com.floreantpos.model.dao.ShopTableDAO : getByNumbers,2,TRUE
com.floreantpos.model.base.BaseDrawerAssignedHistory : getTime,2,TRUE
com.floreantpos.model.base.BaseDrawerPullReport : initialize,2,TRUE
com.floreantpos.model.base.BaseUser : getUserId,2,TRUE
com.floreantpos.model.base.BasePrinterGroup : getId,2,TRUE
com.floreantpos.model.base.BaseUser : getLastClockOutTime,2,TRUE
com.floreantpos.model.base.BasePizzaPrice : initialize,2,TRUE
com.floreantpos.model.base.BaseCashDrawer : initialize,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getGiftCertFaceValue,2,TRUE
com.floreantpos.model.base.BaseDeliveryConfiguration : getId,2,TRUE
com.floreantpos.model.dao.BaseMenuCategoryDAO : getReferenceClass,2,TRUE
com.floreantpos.model.dao.MenuGroupDAO : findEnabledByParent,2,TRUE
com.floreantpos.ui.views.SwitchboardView : getFirstSelectedTicket,2,TRUE
com.floreantpos.model.base.BaseShift : getName,2,TRUE
com.floreantpos.model.base.BaseMenuItemShift : getId,2,TRUE
com.floreantpos.swing.QwertyKeyPad : actionPerformed,2,TRUE
com.floreantpos.model.MenuGroup : getButtonColor,2,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : getShift,2,TRUE
com.floreantpos.swing.QwertyKeyPad : createUI,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getTipsExceedAmount,2,TRUE
com.floreantpos.actions.ShutDownAction : execute,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getGiftCertNumber,2,TRUE
com.floreantpos.model.base.BaseShopTableType : initialize,2,TRUE
com.floreantpos.model.base.BaseGratuity : initialize,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getGiftCertPaidAmount,2,TRUE
com.floreantpos.report.ReceiptPrintService : populateTicketProperties,2,TRUE
com.floreantpos.model.base.BaseVirtualPrinter : getName,2,TRUE
com.floreantpos.model.base.BasePurchaseOrder : initialize,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getUser,2,TRUE
com.floreantpos.model.base.BaseMenuItemModifierGroup : getId,2,TRUE
com.floreantpos.model.base.BaseRecepie : initialize,2,TRUE
com.floreantpos.ui.views.order.MenuItemView : setMenuGroup,2,TRUE
com.floreantpos.model.base.BaseShopFloorTemplate : getId,2,TRUE
com.floreantpos.swing.BeanTableModel$BeanColumn : access$100,2,TRUE
com.floreantpos.model.base.BaseUser : getCurrentTerminal,2,TRUE
com.floreantpos.ui.HeaderPanel : updateViewToMaintenanceMode,2,TRUE
com.floreantpos.model.base.BaseTerminalPrinters : initialize,2,TRUE
com.floreantpos.model.dao.BaseTicketDAO : get,2,TRUE
com.floreantpos.model.dao.BaseCustomerDAO : getReferenceClass,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getRecepient,2,TRUE
com.floreantpos.model.base.BaseKitchenTicket : getClosingDate,2,TRUE
com.floreantpos.model.base.BaseUser : getPassword,2,TRUE
com.floreantpos.model.base.BaseDeliveryAddress : initialize,2,TRUE
com.floreantpos.report.ReceiptPrintService : buildTicketHeader,2,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : setClockedOut,2,TRUE
com.floreantpos.model.Ticket : setOrderType,2,TRUE
com.floreantpos.model.base.BaseShift : getStartTime,2,TRUE
com.floreantpos.model.base.BaseMenuItemSize : initialize,2,TRUE
com.floreantpos.model.base.BaseInventoryWarehouse : getId,2,TRUE
com.floreantpos.ui.views.order.CategoryView : initialize,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getCardTransactionId,2,TRUE
com.floreantpos.report.TicketPrintProperties : getReceiptTypeName,2,TRUE
com.floreantpos.ui.views.SwitchboardView$2 : actionPerformed,2,TRUE
com.floreantpos.model.dao.ShopTableDAO : getTables,2,TRUE
com.floreantpos.model.base.BaseCustomPayment : initialize,2,TRUE
com.floreantpos.model.base.BasePizzaCrust : getId,2,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : getClockOutHour,2,TRUE
com.floreantpos.model.base.BaseInventoryGroup : initialize,2,TRUE
com.floreantpos.ui.views.CookingInstructionSelectionView$CookingInstructionTableModel : getColumnCount,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getCardAID,2,TRUE
com.floreantpos.model.base.BaseVirtualPrinter : getId,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getTipsAmount,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getTransactionType,2,TRUE
com.floreantpos.model.dao.BaseMenuGroupDAO : getInstance,2,TRUE
com.floreantpos.model.base.BaseModifierMultiplierPrice : initialize,2,TRUE
com.floreantpos.util.ShiftUtil : findDefaultShift,2,TRUE
com.floreantpos.ui.views.SwitchboardView : doCloseOrder,2,TRUE
com.floreantpos.model.base.BaseCashDrawerResetHistory : getId,2,TRUE
com.floreantpos.model.base.BaseTicketItemModifier : initialize,2,TRUE
com.floreantpos.model.base.BasePurchaseOrder : getId,2,TRUE
com.floreantpos.model.base.BasePrinterGroup : initialize,2,TRUE
com.floreantpos.model.base.BaseDiscount : getId,2,TRUE
com.floreantpos.model.base.BasePackagingUnit : getId,2,TRUE
com.floreantpos.model.base.BaseTableBookingInfo : initialize,2,TRUE
com.floreantpos.model.Ticket : setPriceIncludesTax,2,TRUE
com.floreantpos.model.base.BasePosTransaction : getGiftCertCashBackAmount,2,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : getTerminal,2,TRUE
com.floreantpos.model.dao.BaseMenuGroupDAO : getReferenceClass,2,TRUE
com.floreantpos.model.base.BaseEmployeeInOutHistory : getId,2,TRUE
com.floreantpos.model.base.BaseCustomPayment : getId,2,TRUE
com.floreantpos.model.Printer : equals,2,TRUE
com.floreantpos.config.TerminalConfig : isFullscreenMode,2,TRUE
com.floreantpos.model.base.BaseAttendenceHistory : setId,1,TRUE
com.floreantpos.util.DatabaseUtil : checkConnection,1,TRUE
com.floreantpos.model.base.BaseOrderType : isCloseOnPaid,1,TRUE
com.floreantpos.actions.ViewChangeAction : setRequiredPermission,1,TRUE
com.floreantpos.main.PosWindow : setupSizeAndLocation,1,TRUE
com.floreantpos.extension.MercuryGatewayPlugin : toString,1,TRUE
com.floreantpos.config.TerminalConfig : isCashierMode,1,TRUE
com.floreantpos.customer.CustomerSelector : setOrderType,1,TRUE
com.floreantpos.model.base.BasePosTransaction : setAmount,1,TRUE
com.floreantpos.main.Application : getTitle,1,TRUE
com.floreantpos.model.dao.BasePrinterConfigurationDAO : getReferenceClass,1,TRUE
com.floreantpos.model.base.BasePrinterConfiguration : initialize,1,TRUE
com.floreantpos.model.dao.CustomerDAO : getNumberOfCustomers,1,TRUE
com.floreantpos.customer.DefaultCustomerListView$10 : actionPerformed,1,TRUE
com.floreantpos.model.base.BaseDrawerAssignedHistory : setUser,1,TRUE
com.floreantpos.model.base.BaseRestaurant : getTelephone,1,TRUE
com.floreantpos.main.Application : setApplicationLook,1,TRUE
com.floreantpos.config.TerminalConfig : getScreenScaleFactor,1,TRUE
